city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
unknown,2564931,45000,full,fullDay,noExperience,,29.514
unknown,2564931,45000,full,fullDay,noExperience,,29.514
unknown,2564931,45000,full,fullDay,noExperience,,29.514
unknown,2564931,45000,full,fullDay,noExperience,,29.514
Уфа,4520109,60000,full,flyInFlyOut,between1And3,,18.431 18.36 18.57 18.361
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,90000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
Москва,1474584,50000,full,fullDay,noExperience,,3.171 1.172 1.211
Иркутск,3523783,27000,full,fullDay,between1And3,,20.287 20.755 20.49 18.29 29.553
Уфа,3063376,20000,full,shift,between1And3,,17.334 17.623 17.196 17.149
unknown,2952610,38000,full,fullDay,between1And3,,18.129 18.153 18.265
unknown,2476133,30000,full,shift,between1And3,,29.556 29.495 21.564
Омск,49357,35100,full,fullDay,between1And3,,17.302 17.256 17.231 17.24
unknown,3867345,80000,full,flyInFlyOut,between3And6,,20.287 20.83
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,49357,46400,full,fullDay,between1And3,,17.256 17.324 17.231 17.535
unknown,49357,32000,full,fullDay,between1And3,,9.226 9.22 17.324
Минск,2312564,800,full,fullDay,between1And3,,17.486
unknown,2479465,1000,full,fullDay,between1And3,,18.142 29.511 29.553
Москва,2700114,70000,full,fullDay,between1And3,,12.92 1.221 1.113 1.25
unknown,3036416,100000,full,shift,between3And6,,26.412 18.208
город Фаниполь,779523,800,full,fullDay,between3And6,,3.98 3.26
unknown,1862135,240000,full,fullDay,between3And6,,7.267 7.503 29.56 29.515
unknown,1862135,240000,full,fullDay,between3And6,,7.267 7.503 29.56 29.515
unknown,1862135,240000,full,fullDay,between3And6,,7.267 7.503 29.56 29.515
unknown,1862135,240000,full,fullDay,between3And6,,7.267 7.503 29.56 29.515
Москва,753674,100000,full,fullDay,between3And6,,2.43
unknown,4943,30000,full,fullDay,noExperience,,29.545 21.563
Санкт-Петербург,2339197,35000,full,shift,between3And6,,13.155 13.131
unknown,1658415,18000,full,shift,between1And3,,5.219 5.126 5.224 5.177 17.623 17.242
unknown,766393,15000,full,shift,noExperience,,8.202
unknown,2479465,1500,full,fullDay,between1And3,,18.142 18.16 18.81 18.568
unknown,4943,30000,full,fullDay,noExperience,,21.176 21.563 29.545 13.185
Ростов-на-Дону,41185,35000,full,fullDay,between3And6,,6.107 6.336
Мантурово,478,20000,full,shift,between1And3,,29.552
unknown,2718508,34000,full,shift,noExperience,,21.48 21.275
г Самара,1942336,21000,full,fullDay,noExperience,,17.256 17.231 17.535 17.24 17.52 2.102
г Волжский,1942336,21700,full,fullDay,noExperience,,17.256 17.231 17.535 17.24 17.52 2.102
Сургут,2146816,21000,full,fullDay,noExperience,,17.623 17.183 17.52 5.224 5.106 19.19
unknown,2479465,1000,full,fullDay,between1And3,,29.514
unknown,2962344,70000,full,flyInFlyOut,between3And6,,20.573 20.83 18.19 18.81
Минск,894591,1300,full,fullDay,between1And3,,17.231
Вельск,1942330,20000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,2039928,35000,full,fullDay,noExperience,,21.482
Самара,1745735,15102,full,shift,between1And3,,29.548
Нижний Новгород,660,26000,full,shift,noExperience,,21.136
unknown,2192681,30000,full,fullDay,between1And3,,20.83 18.36
Тюмень,1276,21900,full,shift,between1And3,,17.52
unknown,3511849,700,full,fullDay,noExperience,,4.127 4.52 7.392
Минск,3484146,400,full,fullDay,noExperience,,29.541
unknown,678852,65000,full,fullDay,between3And6,,29.588 29.514 20.287 20.49
unknown,2479465,800,full,fullDay,between1And3,,29.588
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
unknown,1640118,55000,full,fullDay,between3And6,,18.142 29.511
unknown,1640118,55000,full,fullDay,between3And6,,18.142 29.511
Санкт-Петербург,1722669,100000,full,fullDay,between1And3,,17.324
unknown,1050128,600,full,fullDay,between1And3,,2.468 2.469
unknown,3881744,127000,full,flyInFlyOut,between1And3,,20.755
Маркс,533,30000,full,fullDay,noExperience,,17.256 17.535 17.52 15.389 15.281 15.346
Находка,916364,25000,full,shift,noExperience,,17.302 17.256 17.535 17.52 15.389
Ханты-Мансийск,4526,25000,full,fullDay,noExperience,,4.47
Ханты-Мансийск,4526,25000,full,shift,noExperience,,4.429 4.32 4.181 14.178
Уфа,4520109,75000,full,flyInFlyOut,between1And3,,18.36 18.361
Находка,916364,25000,full,shift,between1And3,,17.302 17.256 17.324 17.535
Екатеринбург,746556,35000,full,fullDay,between1And3,,6.254 6.319 6.336
unknown,1617890,15000,full,fullDay,between1And3,,29.557
unknown,3015473,1200,full,fullDay,noExperience,,20.49
Калуга,117187,33000,full,fullDay,between1And3,,26.574 3.98 3.8
unknown,88787,30000,full,fullDay,between1And3,,2.737 23.759 18.36
Находка,916364,25000,full,shift,noExperience,,17.256 17.183 17.535 17.52 15.389
Минск,815446,2600,full,fullDay,between1And3,,21.17 21.482 21.506
unknown,2683889,450,part,flexible,between3And6,,14.217
unknown,638402,20000,full,fullDay,between1And3,,17.15 17.149
unknown,121752,18000,full,shift,noExperience,,29.495
Серов,3429188,40000,full,fullDay,between1And3,,17.242 17.149
Москва,1333640,30000,part,fullDay,between1And3,,18.129
Петергоф,39305,30000,full,shift,noExperience,,17.59 17.256 17.183 17.231 17.52
Минск,955309,800,full,fullDay,noExperience,,12.92 12.18 1.225 21.481 17.183 17.538
unknown,49357,29500,full,flexible,between1And3,,17.256 17.535 4.338
Москва,139548,100000,full,fullDay,between3And6,,7.222 17.15 21.53 21.136
unknown,2476133,50000,full,shift,between3And6,,21.482
,4672566,55000,full,fullDay,between1And3,,1.117
unknown,4028848,50000,full,fullDay,moreThan6,,2.44 2.335 2.469 2.102
Минск,2947624,1200,full,fullDay,between1And3,,17.572 17.417 17.149
unknown,673090,60000,full,fullDay,between3And6,,21.17 21.482 21.136
unknown,783886,700,full,fullDay,between1And3,,17.256 17.231 17.535
Воронеж,4934,31000,full,fullDay,noExperience,,17.149 17.183 17.538 15.389
unknown,2655085,150000,full,remote,between3And6,,1.221 1.272 1.536
unknown,2952610,37000,full,fullDay,between1And3,,29.556 29.495 21.564
Ижевск,3904688,24000,full,fullDay,between1And3,,20.445 20.287 20.528 20.49
поселок Совхоза Селезневский,641397,18000,full,shift,noExperience,,8.135 8.202
Санкт-Петербург,988078,18700,full,fullDay,noExperience,,29.541
unknown,15307,43000,full,fullDay,between3And6,,29.556 29.588 29.56 29.514 20.287 20.49
unknown,3447812,20000,full,fullDay,noExperience,,29.495
Самара,2094188,29000,full,fullDay,between3And6,,13.587
Москва,1814222,80000,full,shift,between1And3,,17.256 17.417 17.149 17.486 17.52 17.538
unknown,1000852,22000,full,fullDay,between1And3,,17.231 17.535
unknown,1000852,22000,full,fullDay,between1And3,,17.231 17.535
Брест,1989024,650,full,fullDay,noExperience,,18.143 18.129 29.512 29.545
unknown,1708489,40000,full,fullDay,between1And3,,17.242 17.149
Саратов,4934,30000,full,fullDay,noExperience,,4.47 4.278 4.264 12.18 1.295 15.391
Минск,877042,600,full,fullDay,between1And3,,17.306 17.149
unknown,3447812,25000,full,fullDay,noExperience,,18.29
unknown,3333885,80000,full,fullDay,between3And6,,20.287
unknown,3333885,80000,full,fullDay,between3And6,,20.287
unknown,699072,60000,full,flyInFlyOut,between1And3,,29.556 29.549 20.445 20.527
Севастополь,1708489,35000,full,fullDay,between1And3,,17.242 17.149
Саратов,3259007,25000,full,fullDay,between3And6,,2.261 5.262
unknown,699072,60000,full,flyInFlyOut,between1And3,,29.556 29.549 20.445 20.527
unknown,240583,35000,full,fullDay,between3And6,,2.43 2.335 2.463 2.337 2.469 5.42
unknown,1640118,55000,full,fullDay,between3And6,,18.142 29.511
unknown,533,25000,full,shift,noExperience,,17.256 17.358 17.183 17.535 17.52 15.389
unknown,2476133,40000,full,fullDay,between3And6,,18.174 18.752
unknown,533,25000,full,shift,noExperience,,17.256 17.358 17.183 17.535 17.52 15.389
Красноярск,1283899,17000,part,shift,noExperience,,22.204
Москва,68731,60000,full,fullDay,between1And3,,23.165
Москва,23712,30000,full,fullDay,noExperience,,17.256 17.535 17.52
,1218501,24000,full,fullDay,noExperience,,29.495
Ростов-на-Дону,2967011,12130,full,fullDay,between1And3,,3.206 3.64 3.209 3.244
Ростов-на-Дону,641506,30000,full,fullDay,between1And3,,23.29 23.477 23.478 23.479 23.311 23.362
Ижевск,953018,40000,full,fullDay,between1And3,,20.287 20.49 29.514
Ростов-на-Дону,2967011,12130,full,fullDay,between3And6,,14.6 14.364 14.217
город Калининград,3270,37500,full,fullDay,between3And6,,1.82 1.295
Москва,17387,80000,full,fullDay,between3And6,,17.333 17.302 17.242 18.208 18.451
unknown,1115376,40000,full,fullDay,between3And6,,10.191 10.8 10.54 10.472 20.83 20.484
Ростов-на-Дону,2967011,12130,full,fullDay,between1And3,,29.541
Минск,1838576,800,full,flexible,between1And3,,24.624
Мурманск,1025275,35000,full,fullDay,noExperience,,17.111 17.149 25.383
Минск,1088594,1000,full,fullDay,between3And6,,20.387
Могилёв,2631749,900,full,fullDay,noExperience,,17.65 17.66 17.149 17.535 3.148
Ростов-на-Дону,2967011,12130,full,fullDay,between3And6,,14.6 14.364 14.217
Королёв,1432137,45000,full,shift,between1And3,,5.224 5.371
Великие Луки,1025275,30000,full,fullDay,noExperience,,25.381 1.272 1.273 3.148
Тула,13820,22500,full,shift,noExperience,,15.388 15.389 15.391 4.181 4.278
unknown,4110324,1200,full,fullDay,between3And6,,2.261 5.262 9.345
Апатиты,1025275,35000,full,fullDay,noExperience,,25.381 25.383 17.111 1.272 1.273
unknown,52310,41000,full,fullDay,noExperience,,29.495
Алматы,87021,100000,project,flexible,noExperience,,4.52 5.103
Ростов-на-Дону,2967011,12130,full,fullDay,between3And6,,14.6 14.364 14.217
unknown,2570379,55000,full,flexible,noExperience,,7.239 7.392 21.482 21.506
Москва,3392719,70000,full,fullDay,between1And3,,17.572 17.446 16.435 18.245 18.585
,24946,25000,full,shift,between1And3,,29.514
Санкт-Петербург,27231,44000,full,shift,between3And6,,4.47 18.81 21.481
unknown,814785,800,full,fullDay,noExperience,,29.545 21.563
Санкт-Петербург,27231,62000,full,fullDay,moreThan6,,1.82
Пермь,4934,43000,full,fullDay,noExperience,,3.148 3.8 17.183 17.538 1.295 1.137
Великие Луки,1025275,33000,full,fullDay,between1And3,,25.381 25.383
Санкт-Петербург,27231,42870,full,fullDay,between1And3,,4.47 20.528
unknown,533,27000,full,shift,noExperience,,17.256 17.358 17.183 17.535 17.52 15.389
Санкт-Петербург,27231,37251,full,shift,between1And3,,4.429 4.734 18.81
Апатиты,1025275,41000,full,fullDay,noExperience,,25.381 25.383 1.272 1.273 1.82 3.148
unknown,533,27000,full,shift,noExperience,,17.256 17.535 17.52
Московская область,109224,38000,full,shift,noExperience,,5.177 5.195 5.371 5.103 5.106 15.346
unknown,783886,650,full,shift,between1And3,,17.256 17.52 2.102
посёлок городского типа Снегири,109224,45000,full,shift,noExperience,,5.219 5.103 14.178 14.355 15.389 2.102
Кингисепп,1025275,32000,full,fullDay,between1And3,,25.381 25.383 17.111 1.272 1.273 1.82
unknown,7944,50000,full,fullDay,between1And3,,8.462 5.579 5.106
unknown,7944,50000,full,fullDay,between1And3,,8.462 5.579 5.106
unknown,2476133,40000,full,fullDay,between3And6,,18.174 18.752
,24946,23000,full,shift,noExperience,,15.237 18.142 18.81 29.552 29.553
Воронеж,3443,57000,full,fullDay,between1And3,,2.43
unknown,7944,25000,full,fullDay,between1And3,,5.219 5.224 5.371 17.301 17.623 17.242
unknown,3155667,40000,full,fullDay,moreThan6,,22.35 22.329 9.312
unknown,746539,30000,full,shift,noExperience,,15.388
unknown,1099090,70000,full,flyInFlyOut,between1And3,,29.588 18.142 18.19 18.153
unknown,1099090,70000,full,flyInFlyOut,between1And3,,29.588 18.142 18.19 18.153
unknown,1099090,70000,full,flyInFlyOut,between1And3,,29.588 18.142 18.19 18.153
unknown,1099090,70000,full,flyInFlyOut,between1And3,,29.588 18.142 18.19 18.153
unknown,1099090,70000,full,flyInFlyOut,between1And3,,29.588 18.142 18.19 18.153
Минск,2337343,800,full,fullDay,between1And3,,21.17 21.482
unknown,1152604,30000,full,shift,noExperience,,17.242 17.306 17.149 15.389
Переславль-Залесский,46332,23615,full,fullDay,noExperience,,29.56 29.515 18.36
Санкт-Петербург,1693843,50000,full,fullDay,between1And3,,25.381 25.384
unknown,4597226,40000,full,remote,noExperience,,21.136
unknown,1152604,30000,full,shift,noExperience,,17.242 17.306 17.149
unknown,85644,12350,full,fullDay,noExperience,,29.541
Ставрополь,3647255,40000,full,fullDay,between1And3,,17.149
Красноярск,4034432,28000,full,fullDay,noExperience,,29.495 29.545 21.275 21.564 21.136
unknown,2476133,40000,full,fullDay,between3And6,,18.174 18.752
Нижний Новгород,782674,30000,full,fullDay,between1And3,,4.332 4.264
unknown,1207544,57000,full,fullDay,between1And3,,17.242 17.149
,3500957,60000,full,shift,noExperience,,17.301 17.333 17.306 20.2 20.7 20.58
unknown,669587,60000,full,fullDay,between1And3,,12.376
Сочи,1554243,55000,full,fullDay,between3And6,,21.482
Воронеж,3443,47000,full,fullDay,between1And3,,2.43
Балашиха,1735046,50000,full,fullDay,between3And6,,21.275 21.563 21.564
unknown,4250519,35000,full,shift,noExperience,,29.495
unknown,52951,40000,full,fullDay,between3And6,,7.222
деревня Божонка,1713797,30000,full,fullDay,between1And3,,2.425
Москва,6031,60000,full,fullDay,between1And3,,18.142 18.143 18.13 18.153 18.297
деревня Божонка,1713797,45000,full,fullDay,between1And3,,20.387
unknown,665662,43600,full,flyInFlyOut,between1And3,,20.287 20.49
unknown,4209276,450,full,fullDay,between1And3,,29.541
Калининград,45658,12000,full,flexible,noExperience,,29.541
Пенза,3224359,30000,full,shift,between1And3,,18.752 18.129 29.516
unknown,107434,110000,full,flyInFlyOut,between3And6,,20.49
деревня Чечулино,1713797,30000,full,fullDay,between1And3,,23.477 23.478 23.352
unknown,783886,500,full,fullDay,noExperience,,17.256 17.231 17.535 2.102 5.103
unknown,4035843,23000,full,shift,between1And3,,13.22 13.578
Нижний Новгород,4934,29000,full,fullDay,noExperience,,15.93 15.388 15.391 1.211 4.278
Астана,2640789,250000,full,fullDay,noExperience,,2.261
Одинцово,2694867,25000,full,remote,between1And3,,4.205 4.429 4.264 6.319 3.26
Москва,56171,45000,full,fullDay,between1And3,,22.491
Нижний Новгород,9114,25000,full,fullDay,between1And3,,18.13
Псков,2748,20000,full,flexible,between1And3,,17.269 17.242 17.149
unknown,1640118,52000,full,fullDay,between3And6,,18.142 29.553
Кузнецк,1490297,15000,full,fullDay,noExperience,,17.269 17.538 1.295
Екатеринбург,54732,40000,full,fullDay,between3And6,,1.221 1.273 1.42 1.295 1.89 1.1
,55801,26800,full,fullDay,noExperience,,17.256 17.535 17.52
unknown,2516539,40000,full,shift,noExperience,,17.269 17.256 17.242 17.149 17.183 17.52
Санкт-Петербург,206083,43000,full,fullDay,between3And6,,8.77 8.202
Псков,1490297,15000,full,fullDay,noExperience,,17.269 17.538 1.295
,762839,26000,full,fullDay,noExperience,,29.556 29.495 8.461 8.135 8.202 21.564
Воронеж,2117292,35000,full,fullDay,between3And6,,20.445 20.287 20.83 20.233 20.49 1.277
Усть-Илимск,6867,50000,full,fullDay,between3And6,,21.482
unknown,665449,23000,full,fullDay,between1And3,,17.256 17.52 2.102
Одинцово,104309,55000,full,flyInFlyOut,noExperience,,29.556 29.495 29.545 15.237 21.564 20.49
unknown,1937529,80000,full,fullDay,between3And6,,29.588 18.265
unknown,4515278,850,full,fullDay,between1And3,,13.587 13.398 13.49 13.131 13.228 13.537
