city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
городской посёлок имени Свердлова,1689259,46000,full,fullDay,between1And3,,20.525 20.287 20.49 29.542
Санкт-Петербург,181541,35000,probation,fullDay,noExperience,,2.43 2.179 2.425 15.346 15.73
Прохладный,533,30000,full,fullDay,noExperience,,17.256 1.225 4.181 15.389
посёлок городского типа Нахабино,1914952,50000,full,fullDay,between1And3,,9.317 9.226 17.302 17.65 17.196 17.149
unknown,33822,42000,full,fullDay,between1And3,,13.22 13.578
Ярославль,39305,38000,full,shift,between1And3,,21.17 21.482 21.506
посёлок Рассвет,1942330,35000,full,fullDay,between1And3,,17.256 17.231 17.535
Геленджик,533,40000,full,fullDay,noExperience,,17.269 17.242 17.149 17.358 17.183 17.52
Санкт-Петербург,1174125,60000,full,shift,noExperience,,22.193
unknown,2507171,35000,full,fullDay,between1And3,,17.301 17.256 17.242 17.196 17.58
unknown,1025275,20250,full,fullDay,noExperience,,17.111 17.112 17.256 17.358 17.183 17.487
Батайск,3163269,30000,full,fullDay,between1And3,,14.91 14.364 14.141 14.217
Москва,1708451,40000,part,shift,between3And6,,22.491 22.204
Белореченск,49357,20000,full,shift,between1And3,,22.491 27.5
Москва,2545766,70000,full,fullDay,between3And6,,2.434 2.249 2.425
Москва,660632,60000,full,fullDay,between3And6,,14.6 14.169 16.194
село Растуново,593095,35000,full,fullDay,noExperience,,2.43 2.335
unknown,1705579,40000,full,fullDay,between3And6,,17.59
Алматы,3932812,50000,part,flexible,noExperience,,14.6 14.217
,1464865,50000,full,shift,between3And6,,3.48 3.64 18.212
unknown,3322489,30000,full,flyInFlyOut,noExperience,,29.556 29.588 29.495 29.545 29.517
Воронеж,28227,30000,full,fullDay,between1And3,,29.545 21.563 21.564
unknown,2476133,35000,full,fullDay,between3And6,,20.287 20.387
Сыктывкар,2221016,21000,full,fullDay,between1And3,,17.256 17.52 2.102
Краснодар,2063572,27000,full,fullDay,between1And3,,22.248
Волгоград,1942330,18500,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,1705579,40000,full,fullDay,between1And3,,26.437 3.15 3.4 17.44
unknown,1296186,130000,full,fullDay,between3And6,,2.342 2.343 2.344
unknown,953986,57331,full,fullDay,between1And3,,17.397 17.324 18.81 18.245
unknown,159033,17000,full,shift,between1And3,,4.255
Москва,3887441,35000,full,fullDay,between3And6,,20.189 20.287 20.325 20.233
Оренбург,1519401,25000,full,fullDay,between1And3,,17.15 17.418
Рязань,2448723,23000,full,fullDay,noExperience,,7.222 4.255 4.181 4.264 17.242 17.535
Томск,3680156,20000,full,fullDay,noExperience,,20.287
Воронеж,1451442,25000,full,fullDay,between1And3,,17.144 17.149
unknown,2715691,45000,full,fullDay,between1And3,,6.319 17.256 17.324 17.535
,1464865,50000,full,shift,between3And6,,18.212 29.553
Санкт-Петербург,2962893,50000,full,fullDay,between3And6,,18.143
Пермь,3383245,25000,full,fullDay,between1And3,,13.155 13.185
Саранск,2177506,25000,full,shift,between1And3,,17.59 17.231
Москва,3311676,45000,full,fullDay,between1And3,,7.14 21.275 21.563 21.564
Москва,2776363,40000,full,fullDay,between1And3,,3.48 3.64
Тюмень,2371268,30000,full,fullDay,between1And3,,7.14 7.222 17.15
Тверь,3208935,25000,full,fullDay,between1And3,,4.278
Киров,1549250,40000,full,shift,noExperience,,1.27 1.273 1.89
Санкт-Петербург,2962893,60000,full,fullDay,between3And6,,18.143
Санкт-Петербург,3508900,70000,full,fullDay,between3And6,,29.581
Москва,2704675,55000,full,fullDay,between1And3,,7.14 7.222 17.15
unknown,3322489,35000,full,flyInFlyOut,noExperience,,29.545 29.517 21.563 21.564
unknown,125462,50000,full,fullDay,between1And3,,8.462 23.479 5.579
unknown,18068,20000,full,shift,between1And3,,13.155
unknown,3322489,35000,full,flyInFlyOut,noExperience,,29.545 29.517 21.563 21.564
Миллерово,1317442,50000,full,fullDay,between1And3,,18.75
Ярославль,935901,50000,full,fullDay,between1And3,,17.418 17.196
unknown,2884180,43500,full,fullDay,between3And6,,29.51
Сосновый Бор,3782259,30000,full,fullDay,noExperience,,17.269 17.111 17.112 17.242 17.52 15.389
unknown,2231606,15000,probation,fullDay,noExperience,,12.92 1.172 1.221 1.82 15.93 14.141
unknown,3322489,35000,full,flyInFlyOut,noExperience,,29.545 29.517 21.563 21.564
Москва,1111042,40000,full,fullDay,between1And3,,17.256 17.324
unknown,159033,25000,full,shift,between1And3,,4.255
Минск,838960,500,full,fullDay,between1And3,,24.493
unknown,2842711,50000,full,fullDay,noExperience,,21.482
unknown,1668657,1200,full,fullDay,between3And6,,29.513 29.546
,1464865,40000,full,fullDay,moreThan6,,29.511
Москва,1070191,60000,full,fullDay,between1And3,,17.334 17.538 20.2 20.7
unknown,2476133,52000,full,fullDay,between1And3,,20.755 20.49
Ярославль,4730812,18000,full,fullDay,between1And3,,22.491
unknown,17488,19800,full,shift,noExperience,,4.47 4.255 4.338 4.181 15.388 17.183
unknown,4934,26000,full,fullDay,noExperience,,17.269 17.242 17.358 17.183 17.52 1.225
Воронеж,3402325,30000,full,fullDay,noExperience,,18.129
Химки,3467429,40000,full,shift,between1And3,,24.379
unknown,2822981,50000,full,fullDay,between3And6,,13.49 18.265
,4138794,45000,full,fullDay,between1And3,,22.316 22.531 9.22 9.312
unknown,3322489,30000,full,flyInFlyOut,noExperience,,29.556 29.588 29.495 29.545 29.517
Люберцы,162192,28000,full,fullDay,between1And3,,17.256 17.149 17.183 17.535 17.52
unknown,87021,35000,full,fullDay,noExperience,,21.563 21.564
unknown,87021,35000,full,fullDay,noExperience,,21.563 21.564
Геленджик,1057071,25000,full,shift,noExperience,,21.158
Люберцы,162192,28000,full,fullDay,between1And3,,17.256 17.149 17.183 17.535 17.52
unknown,1644658,200000,full,shift,between1And3,,17.443 11.62 3.64
unknown,3322489,30000,full,flyInFlyOut,noExperience,,29.556 29.588 29.495 29.545 29.517
Светлый (Калининградская область),58500,55000,full,fullDay,between3And6,,18.431 18.208 18.85 18.265
unknown,4725663,50000,part,fullDay,between1And3,,17.306 17.196 17.231
unknown,1296186,80000,full,fullDay,noExperience,,5.27 5.177 2.179 2.342 2.343 15.346
unknown,13983,25000,full,fullDay,noExperience,,29.556 29.588 29.495 29.543 29.545 29.517
unknown,97954,75000,full,flexible,between1And3,,1.221 1.117
,1464865,30000,full,flexible,between1And3,,13.155 13.587
unknown,2748,25000,full,fullDay,noExperience,,17.65 17.66 17.149 17.535 1.295
unknown,3322489,30000,full,flyInFlyOut,noExperience,,29.556 29.588 29.495 29.545 29.517
unknown,4343916,25000,probation,shift,noExperience,,15.237
посёлок Шушары,30151,45000,full,fullDay,noExperience,,17.397 17.446 17.256 17.417 17.196 17.486
unknown,4640909,50000,full,remote,noExperience,,5.224 5.368 1.225 1.232
Москва,1536516,40000,full,fullDay,between1And3,,4.205
Москва,85615,14900,part,flexible,noExperience,,17.52
unknown,683367,60000,full,fullDay,between1And3,,17.302 17.66 17.242 17.306 17.149 17.231
unknown,683367,60000,full,fullDay,between1And3,,17.302 17.66 17.242 17.306 17.149 17.231
Санкт-Петербург,606294,35000,full,fullDay,between1And3,,11.157 11.62 20.63 17.149 17.44
,606294,50000,full,fullDay,between1And3,,17.443 17.417 11.157 11.62 20.287
,3068,24808,part,flexible,noExperience,,21.176 21.275 21.563 21.564
Воскресенск,1876097,35000,full,fullDay,noExperience,,29.513 29.514 29.546 29.583 20.49
Москва,85615,40400,full,shift,between1And3,,17.256 17.324 17.535 17.44
unknown,2460946,38000,full,fullDay,noExperience,,21.275 21.564
unknown,7465,15000,part,fullDay,noExperience,,17.256 17.183 17.44 17.52 15.389
Уфа,1158691,60000,full,fullDay,between3And6,,1.221
Уфа,1158691,40000,full,fullDay,between1And3,,20.573 20.83 20.233 2.249 2.425
unknown,15307,38000,full,fullDay,between1And3,,26.437
unknown,817073,30000,full,fullDay,between1And3,,17.256 17.44 17.52
Москва,85615,36015,full,fullDay,noExperience,,21.563 15.308
unknown,544224,80000,full,fullDay,between1And3,,17.443 17.256 17.242 17.149 17.52
деревня Ямская,15307,41000,full,fullDay,between3And6,,21.275
unknown,6457,45000,full,shift,between1And3,,17.302 17.256 17.242 17.44 17.52 17.441
Москва,2757066,100000,full,fullDay,moreThan6,,18.143
unknown,4661698,25000,full,fullDay,between3And6,,13.155 13.185
,157215,20000,part,fullDay,noExperience,,29.541 4.494
Воскресенск,1876097,35000,full,fullDay,noExperience,,29.513 29.514 29.546 29.583 20.49
Воронеж,1539281,30000,full,shift,between1And3,,22.329
Санкт-Петербург,3538216,90000,full,flexible,noExperience,,20.2
Челябинск,569,25000,full,shift,between1And3,,7.267 21.176 17.256 12.18
Москва,21456,50000,full,fullDay,between3And6,,13.155
Челябинск,569,30000,full,shift,between1And3,,7.267 7.14 7.222 7.455 7.503
Москва,2515455,100000,full,fullDay,between3And6,,1.296 1.25
Москва,668564,60000,full,fullDay,between1And3,,20.396 20.445 20.63 27.499 14.37 18.56
unknown,575665,48000,full,fullDay,noExperience,,10.191
unknown,1169425,1000,full,fullDay,between3And6,,18.81 18.118 1.82 1.117
Москва,85615,36015,full,fullDay,noExperience,,21.563 15.308
unknown,3177,80000,full,fullDay,between3And6,,1.221 1.272 1.5 1.274 1.327
unknown,140293,35000,full,fullDay,between1And3,,29.495 29.545 21.275 21.563 21.564
unknown,1025275,20000,full,shift,noExperience,,17.111 17.112 17.358 17.487
unknown,13983,25000,full,fullDay,between1And3,,29.556 29.588 29.583 29.553 7.239 7.565
Томск,1167758,25000,full,fullDay,between1And3,,14.217
unknown,4231065,800,full,fullDay,noExperience,,29.51 29.552
Москва,85615,37730,full,fullDay,noExperience,,21.563 15.308
Ростов-на-Дону,161872,26000,full,shift,noExperience,,3.508 4.47 4.255 4.181 4.278 4.264
unknown,4726367,27000,part,fullDay,noExperience,,20.396 20.49 29.56 29.515 29.581
Санкт-Петербург,1949559,38000,full,fullDay,between1And3,,20.396 20.445 18.201
unknown,19561,45000,full,shift,between1And3,,17.302 17.256 17.44
Зеленоград,85615,31290,full,flexible,noExperience,,21.563 15.308
Москва,7172,30000,full,shift,noExperience,,17.302 17.256 17.231 17.535 17.52
Иваново,7172,27000,full,shift,between1And3,,22.491 22.204 18.208 17.231
Москва,7172,37000,full,shift,between1And3,,22.491 22.204 18.208 18.118 17.231
Аксай,7172,26500,full,shift,between1And3,,22.491 22.204 18.298
Москва,7172,37000,full,shift,between1And3,,22.491 22.204 17.302 17.231 18.208
unknown,7172,25000,full,shift,between1And3,,22.491 18.298
Москва,7172,30000,full,shift,noExperience,,17.302 17.256 17.231 17.535 17.52
Москва,7172,32000,full,shift,noExperience,,22.491 22.204 15.237 18.208 17.231
Москва,7172,37000,full,flexible,between1And3,,17.302 17.256 17.231 17.535 17.52 3.151
Луховицы,7172,25000,full,flexible,noExperience,,17.302 17.256 17.231 17.535 17.52 2.102
Аксай,7172,49500,full,fullDay,between3And6,,18.208 18.84 18.298
Москва,7172,32000,full,fullDay,noExperience,,17.256 17.306 17.149 17.231 17.535 5.103
село Тарасовка,7172,29000,full,fullDay,noExperience,,22.491 22.204 29.541 17.256
Тверь,7172,26000,full,shift,between1And3,,8.77 8.356 8.202 18.208
село Тарасовка,7172,37000,full,fullDay,between1And3,,22.491 22.204 22.353 18.208
Калининград,3312868,20000,full,shift,noExperience,,24.378
Череповец,7172,28000,full,shift,between1And3,,20.396 20.445 20.527 20.528 29.56 29.515
Краснодар,7172,25500,full,shift,between1And3,,8.77 8.461 8.202 17.256
Череповец,7172,43000,full,fullDay,between1And3,,22.491 22.204 22.353 18.208
Ростов-на-Дону,4934,20000,full,fullDay,between1And3,,12.92 6.254 6.336 6.184 4.181
,52389,33000,full,shift,noExperience,,27.497 4.374
Орехово-Зуево,5709,33000,full,shift,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,4579703,15000,full,shift,between1And3,,17.52
Москва,39305,35000,full,shift,noExperience,,17.59 17.256 17.242 17.183 17.231 17.52
unknown,2451558,11000,full,fullDay,noExperience,,17.334 17.149 17.183
Усть-Каменогорск,1330605,100000,full,fullDay,noExperience,,25.381
Томск,1167758,20000,part,flexible,noExperience,,22.204 4.494 15.313
Москва,3893659,60000,full,fullDay,between1And3,,18.143 18.81 18.568
Москва,566260,60000,full,shift,between3And6,,17.443 17.256
Томск,1167758,25000,full,fullDay,noExperience,,14.141 14.178 14.217 15.167
Томск,1167758,25000,full,fullDay,noExperience,,14.217
Москва,4270520,60000,full,fullDay,between1And3,,11.157 29.516
Москва,890621,30000,full,shift,noExperience,,29.495 21.176 21.275 21.563 21.564 15.308
Ставрополь,3882428,60000,full,fullDay,noExperience,,20.2 17.149 17.538
unknown,2150852,25000,full,fullDay,between1And3,,4.332
Минск,3080595,550,full,shift,between1And3,,22.204 4.494
Ростов-на-Дону,4731207,25000,full,fullDay,noExperience,,29.495 29.545 21.275 21.564 21.136
Армавир,1942330,22000,full,fullDay,between1And3,,17.256 17.231 17.535
Москва,572578,35000,full,shift,between1And3,,22.175 22.193 22.35 22.104
Армавир,1942330,27900,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,19561,26000,full,fullDay,noExperience,,21.563 21.564
Сочи,2252188,25500,full,shift,noExperience,,22.175
unknown,3239907,35000,full,fullDay,between1And3,,18.143 18.568 18.57 18.297
Армавир,1942330,22000,full,fullDay,between1And3,,17.256 17.231 17.535
Санкт-Петербург,130353,25000,full,fullDay,noExperience,,29.556 29.588 29.558 29.512 29.517 15.237
Ставрополь,3882428,50000,full,fullDay,between1And3,,17.156 3.305 3.119 3.8 3.328 3.9
Армавир,1942330,27900,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,3322489,35000,full,flyInFlyOut,noExperience,,29.545 29.517 21.563 21.564
,4934,48000,full,fullDay,noExperience,,17.269 17.256 17.149 17.52 12.18 12.746
unknown,4100375,700,full,fullDay,between1And3,,17.256 17.66 17.196 17.231 17.24 3.151
Москва,1689259,70000,full,fullDay,between1And3,,23.29 23.477 23.165 23.12 23.362
Москва,1689259,80000,full,flexible,moreThan6,,21.482
Ковров,1689259,50000,full,flyInFlyOut,noExperience,,29.556 29.588 29.495 29.512
unknown,3625467,40000,full,fullDay,moreThan6,,17.196
unknown,2038872,60000,full,fullDay,between3And6,,25.381 25.386
unknown,2620425,20000,full,fullDay,between1And3,,4.429 4.255 17.256 17.535
посёлок городского типа Новомихайловский,3843866,35000,full,fullDay,between1And3,,21.275
unknown,2575403,90000,full,fullDay,between3And6,,20.287
Пенза,3934904,45000,full,fullDay,between1And3,,18.129
Астрахань,3323145,20000,full,fullDay,noExperience,,17.417
Нижний Новгород,1152055,35000,full,fullDay,between3And6,,2.43 2.335 5.42
Пенза,3934904,45000,full,fullDay,between1And3,,18.129
Москва,80032,55000,full,fullDay,between1And3,,14.364 4.428 4.207
Москва,152057,70000,full,fullDay,between3And6,,2.335 2.261 5.262
Санкт-Петербург,3319054,30000,full,fullDay,noExperience,,17.333 17.405 17.538 21.292
unknown,3174085,30000,full,fullDay,between1And3,,11.157 29.516
Волоколамск,17488,13500,full,shift,noExperience,,4.47 4.255 4.338 4.181 15.388 17.183
Казань,3257176,40000,full,fullDay,between1And3,,20.83
Москва,1942330,40000,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,208189,40000,full,fullDay,between3And6,,8.77 8.575 8.356 8.135 1.11
Москва,1942330,40000,full,fullDay,between1And3,,17.256 17.231 17.535
Москва,3177,30000,full,fullDay,between1And3,,1.225 1.137 3.148 3.8
Зеленоград,85615,42420,full,flexible,between1And3,,17.256 17.324 17.535 17.44
Зеленоград,85615,14900,part,flexible,noExperience,,17.52
Нижний Новгород,3094,30000,full,fullDay,noExperience,,18.143
Старый Оскол,1446109,45000,full,fullDay,between3And6,,20.527
unknown,4713769,40000,full,fullDay,between1And3,,21.482
unknown,4253730,40000,full,fullDay,between3And6,,2.43 2.469 4.429
